series_id,title,description,frequency,time_index_start,time_index_end,units,dataset_title,publisher_name,source,theme
bcra_756,bcra_756,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Otros depósitos - De un millón de pesos o dólares y más",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_757,bcra_757,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Otros depósitos - Depósitos reprogramados a canjearse por tít. públicos",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_758,bcra_758,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Otros depósitos - Depósitos reprogramados con acciones judic. Iniciadas",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_759,bcra_759,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De títulos valores públicos del país",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_76,bcra_76,"Balance consolidado del sistema financiero, saldos a fin de mes, en miles de pesos - Distribución de los recursos monetarios - Recursos monetarios del sector oficial - En moneda nacional - Total",R/P1M,1940-08-01,2020-10-01,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_760,bcra_760,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De títulos privados",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_761,bcra_761,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De otros activos financieros",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_762,bcra_762,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Otras obligaciones por intermediación financiera - Aceptaciones",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_77,bcra_77,"Balance consolidado del sistema financiero, saldos a fin de mes, en miles de pesos - Distribución de los recursos monetarios - Recursos monetarios del sector oficial - En moneda nacional - Medios de pago",R/P1M,1940-08-01,2020-10-01,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_771,bcra_771,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Otras obligaciones por intermediación financiera - Pasivos emergentes de operaciones a término - No originadas en operaciones de pase - Compras a término",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_772,bcra_772,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Otras obligaciones por intermediación financiera - Pasivos emergentes de operaciones a término - No originadas en operaciones de pase - Compras al contado a liquidar",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_773,bcra_773,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Otras obligaciones por intermediación financiera - Pasivos emergentes de operaciones a término - Originadas en operaciones de pase - Compras a término",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_774,bcra_774,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Partidas pasivas pendientes de imputación por operaciones con fondos de terceros",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
